Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       1/159098      std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::insert_unique(std::pair<std::string const, long> const&) [193]
                0.00    0.00       1/159098      std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::~_Rb_tree() [195]
                0.00    0.00    1644/159098      std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::lower_bound(std::string const&) [97]
                0.00    0.00  157452/159098      std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::insert_equal(std::pair<std::string const, long> const&) [80]
[59]     0.0    0.00    0.00  159098         std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::_M_begin() [59]
-----------------------------------------------
                0.00    0.00  158675/158675      JgzData::wordFilter(char*, std::vector<std::string, std::allocator<std::string> >&) [113]
[60]     0.0    0.00    0.00  158675         string_split(std::string const&, char const*, std::vector<std::string, std::allocator<std::string> >&) [60]
                0.00    0.00  473160/479736      std::vector<std::string, std::allocator<std::string> >::push_back(std::string const&) [28]
                0.00    0.00  158675/804208      std::vector<std::string, std::allocator<std::string> >::size() const [23]
-----------------------------------------------
                0.00    0.00  158273/158273      std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::_M_get_node() [63]
[61]     0.0    0.00    0.00  158273         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::string const, long> > >::allocate(unsigned int, void const*) [61]
-----------------------------------------------
                0.00    0.00  158273/158273      void std::_Construct<std::pair<std::string const, long>, std::pair<std::string const, long> >(std::pair<std::string const, long>*, std::pair<std::string const, long> const&) [66]
[62]     0.0    0.00    0.00  158273         std::pair<std::string const, long>::pair(std::pair<std::string const, long> const&) [62]
-----------------------------------------------
                0.00    0.00  158273/158273      std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::_M_create_node(std::pair<std::string const, long> const&) [64]
[63]     0.0    0.00    0.00  158273         std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::_M_get_node() [63]
                0.00    0.00  158273/158273      __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::string const, long> > >::allocate(unsigned int, void const*) [61]
-----------------------------------------------
                0.00    0.00  158273/158273      std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::_M_insert(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<std::string const, long> const&) [65]
[64]     0.0    0.00    0.00  158273         std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::_M_create_node(std::pair<std::string const, long> const&) [64]
                0.00    0.00  158273/158273      std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::_M_get_node() [63]
                0.00    0.00  158273/158273      void std::_Construct<std::pair<std::string const, long>, std::pair<std::string const, long> >(std::pair<std::string const, long>*, std::pair<std::string const, long> const&) [66]
-----------------------------------------------
                0.00    0.00       1/158273      std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::insert_unique(std::pair<std::string const, long> const&) [193]
                0.00    0.00     820/158273      std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::insert_unique(std::_Rb_tree_iterator<std::pair<std::string const, long> >, std::pair<std::string const, long> const&) [128]
                0.00    0.00  157452/158273      std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::insert_equal(std::pair<std::string const, long> const&) [80]
[65]     0.0    0.00    0.00  158273         std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::_M_insert(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<std::string const, long> const&) [65]
                0.00    0.00  158273/158273      std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::_M_create_node(std::pair<std::string const, long> const&) [64]
                0.00    0.00  158273/162386      std::_Rb_tree_iterator<std::pair<std::string const, long> >::_Rb_tree_iterator(std::_Rb_tree_node<std::pair<std::string const, long> >*) [42]
                0.00    0.00  158210/318127      std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::_M_end() [34]
                0.00    0.00  158208/159190      std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::_S_key(std::_Rb_tree_node_base const*) [57]
                0.00    0.00  158208/6580604     std::_Select1st<std::pair<std::string const, long> >::operator()(std::pair<std::string const, long> const&) const [4]
                0.00    0.00  158208/3300902     std::less<std::string>::operator()(std::string const&, std::string const&) const [6]
-----------------------------------------------
                0.00    0.00  158273/158273      std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::_M_create_node(std::pair<std::string const, long> const&) [64]
[66]     0.0    0.00    0.00  158273         void std::_Construct<std::pair<std::string const, long>, std::pair<std::string const, long> >(std::pair<std::string const, long>*, std::pair<std::string const, long> const&) [66]
                0.00    0.00  158273/1133739     operator new(unsigned int, void*) [18]
                0.00    0.00  158273/158273      std::pair<std::string const, long>::pair(std::pair<std::string const, long> const&) [62]
-----------------------------------------------
                0.00    0.00  157854/157854      JgzData::wordFilter(char*, std::vector<std::string, std::allocator<std::string> >&) [113]
[67]     0.0    0.00    0.00  157854         std::vector<std::string, std::allocator<std::string> >::erase(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [67]
                0.00    0.00  315306/653483      std::vector<std::string, std::allocator<std::string> >::end() [26]
                0.00    0.00  315306/794217      __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::operator+(int const&) const [25]
                0.00    0.00  157854/1654934     bool __gnu_cxx::operator!=<std::string*, std::vector<std::string, std::allocator<std::string> > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&) [13]
                0.00    0.00  157854/973823      void std::_Destroy<std::string>(std::string*) [20]
                0.00    0.00  157452/157453      __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > std::copy<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [72]
